Area,BHK,Bathroom,Location,Price
4802,1,1,Ahmedabad,19304653
1858,2,1,Rajkot,8470078
3089,1,1,Vadodara,16620801
4002,1,3,Vadodara,20306355
1679,4,4,Nadiad,8036424
1980,3,3,Junagadh,9952197
3173,3,2,Junagadh,14359950
1763,2,3,Ahmedabad,10202560
1470,5,4,Bhavnagar,7267707
2714,5,4,Jamnagar,12557336
666,2,3,Junagadh,4482973
4625,5,3,Ahmedabad,22731280
3251,2,2,Junagadh,16090929
2002,2,2,Gandhinagar,12941383
1496,2,3,Junagadh,8006681
2713,2,4,Gandhinagar,14274866
3650,5,3,Vadodara,14235221
2431,3,4,Vadodara,13275974
3483,5,3,Rajkot,13703893
4427,4,2,Gandhinagar,19837661
4580,1,1,Ahmedabad,17341928
4279,3,3,Gandhinagar,20364065
3188,4,1,Ahmedabad,15498701
938,3,2,Junagadh,5497514
582,2,4,Vadodara,5683473
3118,4,2,Rajkot,13408007
927,2,4,Nadiad,6533035
3271,1,3,Bhavnagar,12332292
3285,3,2,Jamnagar,12801929
2072,1,3,Gandhinagar,13474582
4855,4,2,Jamnagar,19348090
2278,1,3,Nadiad,12548340
786,4,2,Ahmedabad,7229819
1416,4,1,Junagadh,8053697
1571,4,1,Junagadh,7738682
3883,4,3,Anand,17674733
524,4,1,Ahmedabad,6059930
724,3,4,Ahmedabad,7296531
701,2,2,Junagadh,5476123
4024,5,1,Ahmedabad,20403408
1979,5,2,Ahmedabad,10300938
1797,2,2,Ahmedabad,10016478
2827,3,3,Ahmedabad,15440350
1287,4,2,Rajkot,8525346
4596,5,1,Vadodara,21850160
995,3,2,Surat,7153722
4096,3,1,Jamnagar,15600105
4850,3,1,Vadodara,21884144
1442,2,2,Surat,9901098
1039,1,4,Ahmedabad,8356026
4944,5,4,Jamnagar,22399474
1355,4,2,Nadiad,8640466
1180,2,1,Anand,6930367
1211,3,3,Rajkot,8055467
3573,3,1,Junagadh,12764252
4283,4,1,Nadiad,19918006
3364,5,2,Ahmedabad,16419195
3011,2,1,Gandhinagar,17309121
1417,4,2,Anand,8562317
752,4,3,Junagadh,4916670
4150,1,1,Rajkot,19825524
817,4,2,Nadiad,6101650
4674,2,3,Ahmedabad,21354431
2900,2,2,Rajkot,14738793
3555,4,4,Jamnagar,17883431
1888,5,4,Anand,8854363
3065,3,2,Vadodara,16428130
4513,2,1,Ahmedabad,20994186
4677,3,4,Bhavnagar,17956214
4048,4,3,Ahmedabad,20061728
3183,3,1,Junagadh,12314811
691,1,1,Gandhinagar,6846980
2657,5,4,Anand,11364252
2361,5,2,Jamnagar,11649079
1646,4,1,Junagadh,8588242
2408,1,1,Surat,14162347
4739,4,4,Junagadh,18216464
2027,2,1,Vadodara,10617436
3303,3,1,Surat,17345918
1797,1,1,Ahmedabad,11255154
1341,1,4,Bhavnagar,8050020
835,1,2,Rajkot,6218327
3949,5,3,Jamnagar,14685028
4281,2,2,Surat,18926046
1243,2,1,Bhavnagar,6470293
3359,4,3,Rajkot,16113496
3593,5,4,Rajkot,15476183
909,4,2,Rajkot,6992746
3846,4,4,Jamnagar,14744249
1059,1,3,Jamnagar,6708187
1900,3,1,Ahmedabad,9910010
4459,3,1,Surat,20622151
1744,1,2,Vadodara,9260893
1053,3,4,Junagadh,6709272
2971,3,3,Ahmedabad,13456338
4740,5,4,Junagadh,21054386
2662,4,1,Bhavnagar,11790459
2411,1,2,Ahmedabad,14104204
3879,2,4,Bhavnagar,17044301
4254,4,3,Anand,19114288
1256,5,3,Junagadh,7357012
1354,4,2,Junagadh,6598599
3178,4,4,Vadodara,15402376
1050,5,1,Bhavnagar,5886591
4640,3,1,Junagadh,20198786
3045,3,3,Rajkot,13689070
3143,3,3,Surat,14521046
3195,4,2,Bhavnagar,14512005
1036,1,4,Vadodara,7391709
4920,4,2,Surat,20690593
1162,2,4,Rajkot,7240657
3370,5,4,Nadiad,14737575
1778,5,3,Gandhinagar,9944504
881,1,4,Ahmedabad,7389475
4085,4,4,Rajkot,16596380
1063,1,3,Ahmedabad,8673666
937,2,3,Nadiad,5983688
4208,5,4,Surat,16728495
4504,4,3,Nadiad,16809411
4904,2,1,Ahmedabad,20920985
1720,1,2,Ahmedabad,10264169
883,3,3,Jamnagar,5744185
4058,2,3,Junagadh,17878429
1389,3,1,Nadiad,8869157
3806,5,3,Gandhinagar,15508014
3147,2,4,Nadiad,12314684
2782,3,4,Bhavnagar,11356963
3681,1,3,Rajkot,13777808
3379,5,3,Gandhinagar,15162131
2046,1,4,Bhavnagar,9708593
1477,1,4,Surat,9951819
2678,2,3,Vadodara,12510350
5000,5,3,Nadiad,24020497
1170,4,1,Nadiad,7482267
528,5,2,Vadodara,5537228
4196,5,1,Rajkot,15480073
2510,5,3,Rajkot,11859595
2694,3,4,Junagadh,13843721
2947,4,3,Rajkot,14785912
2742,2,4,Bhavnagar,12829721
1225,1,1,Jamnagar,6985098
4593,4,4,Vadodara,18296735
672,3,4,Nadiad,5402545
3920,5,2,Junagadh,14710541
4560,5,1,Vadodara,17931643
4750,5,3,Vadodara,17284031
3141,3,2,Anand,16059112
1036,2,3,Rajkot,6199231
2489,5,1,Vadodara,13641695
3101,1,1,Surat,14246368
1460,3,1,Bhavnagar,8795681
1426,5,2,Surat,9008382
2215,4,3,Anand,10918775
640,2,3,Surat,6671093
2837,4,1,Ahmedabad,16190191
1704,1,4,Surat,10231897
1801,4,3,Anand,10943172
3516,4,3,Rajkot,14128193
3244,4,1,Gandhinagar,14432674
4558,3,4,Surat,18126356
4402,4,4,Junagadh,16100930
3750,2,1,Bhavnagar,15745130
3002,3,2,Anand,12489870
2502,2,1,Anand,13692554
1105,4,1,Junagadh,6945647
2564,3,1,Rajkot,13059634
801,5,2,Anand,6676284
4655,3,4,Vadodara,19999391
1197,3,2,Nadiad,7322924
3407,1,4,Bhavnagar,12530651
1150,2,1,Nadiad,6993740
1478,2,2,Rajkot,8714168
2587,5,2,Nadiad,12821640
1545,3,3,Junagadh,8262706
4006,4,2,Nadiad,15311671
4863,2,3,Bhavnagar,20250312
514,2,3,Rajkot,5067873
2460,5,4,Ahmedabad,14820197
3862,4,3,Junagadh,14012202
4471,1,1,Ahmedabad,22318571
2131,3,1,Vadodara,11556796
4066,3,3,Jamnagar,15666252
4559,2,3,Jamnagar,16916591
2792,5,1,Jamnagar,10973128
637,1,3,Vadodara,6248475
781,1,1,Gandhinagar,7340049
2937,1,3,Bhavnagar,11573858
3353,2,2,Junagadh,13663175
1681,1,4,Anand,8263712
1659,3,2,Junagadh,8378127
2376,3,1,Junagadh,10746073
4072,4,2,Anand,18529012
1793,2,2,Junagadh,8832452
1608,1,4,Junagadh,7643148
2702,2,3,Surat,11979871
637,3,4,Gandhinagar,6987551
4839,1,1,Junagadh,20161250
4889,4,3,Ahmedabad,22928107
520,1,1,Anand,5440060
4212,3,3,Gandhinagar,17615908
2440,1,3,Surat,13109677
1604,5,2,Rajkot,8134086
1396,4,2,Ahmedabad,9474479
517,4,1,Rajkot,5026610
3346,5,2,Rajkot,14846900
3770,2,3,Rajkot,19016239
1071,5,1,Rajkot,6316986
2558,5,4,Junagadh,12243106
628,3,1,Nadiad,5162533
977,4,2,Nadiad,6778274
3147,1,3,Surat,15996809
504,4,3,Nadiad,5222611
1901,2,3,Surat,10543011
3283,3,2,Bhavnagar,14471370
1438,3,3,Bhavnagar,8599001
4241,1,2,Surat,21641611
1952,5,4,Ahmedabad,10329564
4754,2,4,Bhavnagar,19391149
4482,3,4,Jamnagar,17800391
2535,5,4,Junagadh,11095962
2182,4,3,Surat,10363153
4601,2,3,Vadodara,19211719
3015,3,4,Junagadh,13949082
2127,5,3,Nadiad,10340864
1228,4,1,Anand,8251697
4906,4,2,Surat,20281330
3735,5,2,Surat,17271068
1076,5,4,Ahmedabad,8399707
3548,1,1,Rajkot,15278306
2368,2,4,Gandhinagar,14528784
2415,3,1,Anand,11526550
1915,2,1,Bhavnagar,8381039
3184,3,4,Ahmedabad,15832146
4176,2,4,Jamnagar,19753506
3526,5,2,Jamnagar,13108002
4180,2,2,Rajkot,14980278
1475,3,3,Junagadh,7152256
3280,5,3,Rajkot,16416497
1047,3,1,Gandhinagar,7899995
2441,4,4,Junagadh,9995135
1401,2,3,Surat,8946331
3869,4,2,Jamnagar,14340452
1600,5,4,Bhavnagar,9206473
3380,1,1,Gandhinagar,16137548
4458,5,1,Ahmedabad,18174997
1989,5,4,Nadiad,9402630
1123,5,4,Vadodara,8451714
942,1,4,Surat,7513400
1474,1,1,Ahmedabad,9623943
698,5,4,Ahmedabad,6529655
2054,5,3,Vadodara,10420818
3710,3,3,Jamnagar,14053651
1294,3,1,Gandhinagar,8440187
1683,1,3,Gandhinagar,10018094
4112,5,4,Vadodara,15378773
1600,1,2,Vadodara,9264769
2824,3,4,Ahmedabad,15976988
1848,4,4,Ahmedabad,10177081
2690,3,2,Bhavnagar,13686826
3569,2,4,Gandhinagar,18156002
4533,1,3,Nadiad,19055356
3060,1,3,Anand,13781666
2994,2,4,Ahmedabad,14744031
3665,1,3,Ahmedabad,18799357
1071,3,3,Gandhinagar,8673645
4032,2,1,Ahmedabad,17956752
955,1,4,Rajkot,6403292
970,4,4,Gandhinagar,8198628
2399,3,1,Vadodara,10831621
2539,2,3,Jamnagar,10374520
4204,1,2,Jamnagar,16189166
970,2,4,Vadodara,6576662
522,1,3,Ahmedabad,6416093
1264,3,3,Jamnagar,7104494
4533,4,1,Vadodara,16789607
1530,3,1,Jamnagar,7590417
593,1,3,Vadodara,5519692
3460,4,1,Rajkot,14922287
1894,3,1,Rajkot,10582089
1807,4,1,Jamnagar,9914008
1733,3,1,Junagadh,8142690
2536,2,2,Nadiad,13405063
2584,2,4,Nadiad,11041763
4572,4,2,Surat,20785445
2957,2,4,Nadiad,13212794
509,2,1,Rajkot,5183540
4098,2,1,Surat,20468787
4974,1,1,Jamnagar,22224080
3616,4,2,Junagadh,14289996
522,4,1,Vadodara,5822248
3799,4,1,Surat,19105052
4728,1,2,Rajkot,21051554
2097,5,3,Surat,12833153
3529,5,2,Jamnagar,16653661
4771,2,1,Ahmedabad,22860289
2026,1,4,Vadodara,10279176
4478,1,2,Surat,19358103
2211,2,2,Surat,12170125
2739,3,4,Vadodara,12356407
1523,2,2,Anand,9114734
760,4,1,Surat,7272679
4871,3,1,Jamnagar,17119711
3549,4,2,Vadodara,14217911
2076,5,4,Ahmedabad,11639710
4587,2,1,Surat,22845354
4882,2,2,Rajkot,17841962
4661,4,1,Ahmedabad,19449281
3066,4,4,Rajkot,13861331
1861,1,3,Ahmedabad,12153174
2459,4,2,Surat,11522044
1881,3,1,Vadodara,9379205
4242,3,1,Ahmedabad,18762100
3608,3,3,Anand,17232132
594,5,4,Jamnagar,5407551
4571,4,2,Nadiad,19632979
775,1,1,Ahmedabad,6766765
1614,2,3,Ahmedabad,10773252
4672,3,2,Gandhinagar,22495747
1529,3,1,Nadiad,8148138
2268,4,3,Ahmedabad,12122440
4176,5,4,Junagadh,16764030
4448,2,1,Rajkot,21080011
1184,3,1,Rajkot,8051665
1685,1,2,Bhavnagar,8671662
4879,1,4,Surat,23972979
1626,1,3,Jamnagar,8825528
3856,1,3,Junagadh,15176917
2983,1,1,Bhavnagar,14476354
4704,1,3,Anand,19079704
618,4,2,Rajkot,5664226
1844,3,3,Vadodara,10487691
3871,4,1,Ahmedabad,20089358
1118,5,4,Ahmedabad,8569916
2718,3,2,Gandhinagar,14103880
1230,1,3,Nadiad,7046926
3451,5,2,Ahmedabad,16027910
1176,5,2,Surat,7706633
1859,2,1,Rajkot,9545749
1034,5,4,Jamnagar,6306860
623,4,1,Junagadh,4968214
1612,2,1,Junagadh,8005904
4780,1,1,Junagadh,17105657
555,2,1,Rajkot,5214597
889,2,2,Vadodara,7243808
1485,3,1,Bhavnagar,8919163
4349,3,1,Gandhinagar,22641800
672,1,2,Junagadh,5333433
2731,4,4,Anand,14527116
2244,5,1,Ahmedabad,13713917
765,1,3,Surat,7083947
2752,5,2,Bhavnagar,12952163
3407,4,2,Vadodara,15851415
3759,2,1,Ahmedabad,18841767
1488,1,2,Bhavnagar,7976329
1576,5,4,Ahmedabad,10893696
3292,1,4,Jamnagar,14421924
1526,4,4,Junagadh,7674859
2342,5,1,Vadodara,11222987
4071,2,3,Gandhinagar,21894425
3961,2,1,Junagadh,16985003
3235,5,3,Surat,15464653
2658,1,2,Bhavnagar,13308233
4196,2,2,Nadiad,18820623
3621,5,3,Jamnagar,16269849
4401,1,2,Ahmedabad,21750065
680,2,1,Surat,6477223
3204,5,1,Rajkot,15170999
4981,2,4,Jamnagar,21895471
4295,1,4,Rajkot,17973279
3493,3,2,Vadodara,18240310
607,1,3,Ahmedabad,6477187
4360,1,3,Nadiad,16852141
1179,5,4,Vadodara,7402718
4709,1,3,Anand,20441297
521,4,3,Rajkot,4792256
2874,3,4,Ahmedabad,13160160
3760,5,1,Jamnagar,15263196
1726,4,4,Anand,10136201
4479,3,4,Vadodara,18529527
501,2,3,Jamnagar,5094981
4987,2,2,Anand,17905062
4071,5,1,Jamnagar,17925577
1237,1,1,Gandhinagar,9805185
2961,2,2,Bhavnagar,12125792
641,1,4,Bhavnagar,4981155
854,2,1,Ahmedabad,7696026
4445,3,4,Junagadh,21191831
2848,3,3,Nadiad,12298587
2672,3,2,Ahmedabad,15631137
4827,2,3,Anand,19160322
2633,3,1,Junagadh,11148913
3783,5,2,Rajkot,18304783
4658,3,2,Ahmedabad,19481088
2975,4,1,Jamnagar,14662953
790,2,1,Anand,6491133
1630,1,1,Bhavnagar,7639892
3331,5,3,Surat,15298413
1171,2,1,Rajkot,8089487
4464,3,2,Jamnagar,16458498
2375,2,4,Bhavnagar,9893699
4657,5,2,Vadodara,23010749
3132,1,4,Bhavnagar,15625181
606,2,4,Junagadh,4592566
1501,3,3,Rajkot,8162848
2498,4,4,Bhavnagar,11089430
3013,2,3,Rajkot,13932708
4256,2,1,Gandhinagar,17108721
4967,4,1,Gandhinagar,25393543
3779,4,4,Anand,15798856
2954,3,4,Surat,13745200
4342,4,3,Ahmedabad,22157578
2116,3,1,Vadodara,12467202
3081,4,3,Nadiad,12451466
3130,2,4,Gandhinagar,15216646
3283,3,3,Nadiad,16947367
1326,4,4,Jamnagar,7046191
1920,2,4,Vadodara,10015579
4879,1,3,Nadiad,23262782
862,1,4,Bhavnagar,5721885
3133,3,4,Surat,16029556
4440,3,4,Rajkot,20886222
1355,3,2,Nadiad,7469958
4141,2,1,Vadodara,20279195
4187,5,3,Junagadh,18212599
961,2,1,Bhavnagar,6266297
2421,2,4,Nadiad,10584507
2699,2,3,Nadiad,11013903
1425,2,2,Jamnagar,7510001
1046,5,1,Surat,8048504
2997,4,4,Junagadh,12282191
3735,5,2,Ahmedabad,19228408
3466,3,2,Ahmedabad,17042374
1793,4,3,Anand,9384198
3601,5,4,Bhavnagar,15122697
781,3,1,Jamnagar,5578672
4991,4,1,Rajkot,20678339
3503,4,3,Gandhinagar,14821931
3206,4,3,Gandhinagar,15487875
2664,3,3,Ahmedabad,14488578
4309,2,1,Nadiad,16468604
3676,3,2,Anand,13877770
1244,3,3,Rajkot,8297431
506,3,1,Bhavnagar,4897987
3142,4,3,Junagadh,11950799
4807,1,1,Rajkot,18948606
561,1,4,Rajkot,5234666
1576,4,4,Nadiad,9248774
1302,3,1,Anand,8129790
3594,2,4,Nadiad,17212697
4394,5,3,Junagadh,20645977
3605,4,1,Rajkot,14978696
2781,3,2,Jamnagar,14137253
1862,1,3,Vadodara,10504495
2983,4,2,Junagadh,11518018
3774,3,4,Anand,17299251
3838,4,2,Bhavnagar,17062642
3088,5,1,Vadodara,12962878
719,1,2,Vadodara,6710210
1512,1,2,Vadodara,9300809
4354,5,1,Jamnagar,17205617
3640,2,3,Surat,17807976
647,4,4,Rajkot,5821152
4050,2,2,Jamnagar,18882642
1711,3,3,Ahmedabad,10123487
1884,1,3,Bhavnagar,9976710
1302,4,4,Junagadh,7164483
2597,5,3,Junagadh,10480863
711,1,4,Vadodara,6003649
3053,4,4,Junagadh,11350411
688,3,2,Bhavnagar,4834136
4234,5,3,Rajkot,17918495
4632,1,1,Rajkot,16450747
2706,3,1,Gandhinagar,13812010
2624,3,4,Nadiad,14317694
2351,3,2,Nadiad,12711084
3207,3,2,Junagadh,14251640
965,2,4,Anand,6539156
4266,4,1,Rajkot,18297283
2292,5,2,Ahmedabad,13381830
2794,5,3,Ahmedabad,13026542
1251,5,4,Vadodara,8103489
879,2,3,Nadiad,6784765
4687,1,3,Ahmedabad,17712208
2823,2,2,Junagadh,11676971
3278,3,4,Jamnagar,15043574
2178,3,3,Ahmedabad,11988741
3764,5,4,Surat,18903843
2284,5,1,Vadodara,11311209
4381,2,4,Bhavnagar,18334225
4445,4,3,Jamnagar,18707232
3686,5,1,Gandhinagar,18547476
4217,5,2,Rajkot,16110072
2975,3,4,Jamnagar,13996779
3083,4,4,Ahmedabad,14407240
4814,5,3,Rajkot,22708205
2088,4,1,Ahmedabad,12256521
1435,3,1,Anand,7749572
3928,5,4,Vadodara,19017174
777,2,4,Bhavnagar,5301704
3851,3,4,Gandhinagar,20967320
2261,2,4,Nadiad,11945293
3896,2,4,Gandhinagar,18708010
2920,2,2,Nadiad,11536681
4345,5,4,Rajkot,20981518
4914,4,2,Gandhinagar,21670997
677,2,4,Surat,6467723
1411,3,2,Vadodara,7861428
3469,3,1,Rajkot,15854218
4166,4,4,Rajkot,17325519
1870,5,2,Bhavnagar,9110620
2964,3,2,Jamnagar,14770792
3919,3,2,Anand,19554562
3327,3,3,Surat,14141664
617,5,1,Vadodara,5864822
1269,4,4,Rajkot,8277134
1816,1,3,Anand,10310734
3752,2,2,Surat,14883155
1027,2,1,Surat,8073518
4201,5,2,Jamnagar,19583494
2318,2,3,Gandhinagar,11464567
1381,5,2,Vadodara,8862223
2358,4,4,Ahmedabad,13330971
1133,5,4,Vadodara,7096255
2638,5,2,Junagadh,11074039
4208,4,4,Nadiad,17855648
3140,5,3,Junagadh,13656681
1053,4,2,Vadodara,6788494
1099,5,1,Surat,7466803
3903,3,4,Rajkot,19318952
988,5,2,Ahmedabad,8284525
1444,2,4,Jamnagar,7817876
1307,1,1,Rajkot,7188446
1907,2,3,Gandhinagar,12578687
1184,5,3,Rajkot,6532405
2879,2,4,Ahmedabad,15190997
1746,1,3,Vadodara,9064211
3024,2,4,Gandhinagar,15221614
4427,5,1,Rajkot,21020009
1494,5,3,Surat,8965732
3651,2,4,Vadodara,15902740
3710,2,3,Bhavnagar,17281392
725,1,1,Gandhinagar,7782823
3391,1,1,Rajkot,16101544
1694,4,4,Jamnagar,9432001
2627,5,3,Gandhinagar,14838841
3711,1,2,Gandhinagar,16936712
1844,3,3,Bhavnagar,9770721
3583,2,4,Bhavnagar,14461111
3678,1,3,Junagadh,15407378
2428,2,2,Vadodara,13053708
1762,5,4,Ahmedabad,9687825
1321,1,3,Surat,9245378
1492,5,4,Bhavnagar,9020727
1064,3,1,Anand,7279790
4265,1,2,Surat,16355810
4699,1,2,Ahmedabad,18311532
624,5,1,Nadiad,5325637
2192,1,4,Jamnagar,11336514
2503,1,1,Junagadh,11622916
4326,3,4,Surat,21265346
1431,2,4,Anand,7807929
1935,2,3,Junagadh,10388654
1070,2,2,Junagadh,6843522
4953,4,3,Bhavnagar,22418598
1080,3,1,Bhavnagar,6940563
4471,2,4,Vadodara,19077292
4382,1,3,Gandhinagar,17791224
3726,3,1,Surat,19396911
989,4,4,Ahmedabad,7786990
772,2,1,Jamnagar,5301336
2624,2,4,Gandhinagar,15757624
4985,2,2,Vadodara,21003680
1664,1,2,Nadiad,8367929
1614,3,2,Vadodara,9357646
3930,2,3,Vadodara,19019207
523,4,4,Rajkot,4933354
2344,5,4,Anand,10106567
2145,3,1,Gandhinagar,12213441
2477,1,3,Anand,10545239
4879,1,3,Bhavnagar,21070343
611,5,3,Surat,6009898
3070,2,3,Bhavnagar,14726485
2538,5,4,Nadiad,11330294
1838,4,1,Anand,10056058
738,4,4,Jamnagar,5881438
4009,1,3,Nadiad,15897197
794,5,2,Junagadh,4852187
4603,2,4,Rajkot,21686210
2110,3,1,Anand,9952174
590,3,1,Surat,6368732
4817,1,2,Nadiad,20113367
1512,2,2,Jamnagar,7550020
3913,5,2,Jamnagar,14154501
735,2,4,Junagadh,5039107
836,3,2,Anand,5848210
3455,2,3,Gandhinagar,16422759
3311,2,1,Junagadh,15528024
2716,2,1,Rajkot,11289591
3873,1,4,Bhavnagar,17072744
3462,5,2,Bhavnagar,12547161
2012,5,1,Nadiad,10968734
734,3,3,Ahmedabad,7432671
4991,4,3,Nadiad,22853982
1780,4,2,Surat,10366552
500,4,3,Gandhinagar,6788050
4971,3,3,Bhavnagar,19034281
1346,3,2,Ahmedabad,8806872
3652,3,1,Ahmedabad,16240834
2636,2,3,Ahmedabad,15059829
2670,4,2,Vadodara,13507741
3462,5,1,Rajkot,15434267
4384,3,1,Bhavnagar,18602892
4308,4,1,Rajkot,19795328
4030,1,2,Gandhinagar,17200218
3833,3,2,Rajkot,16695799
4484,3,4,Vadodara,19229025
4835,3,4,Gandhinagar,20156193
949,5,3,Gandhinagar,7815993
4318,2,1,Surat,17719493
796,3,1,Bhavnagar,6082663
1856,2,2,Rajkot,10022862
1709,1,4,Gandhinagar,10096837
2974,4,2,Nadiad,14651574
565,5,3,Bhavnagar,4844047
4975,4,4,Bhavnagar,17281278
3385,5,3,Anand,14109715
3328,4,1,Junagadh,14248508
921,5,4,Rajkot,6504653
1618,4,3,Nadiad,9410123
3885,4,4,Bhavnagar,13961924
4611,3,2,Gandhinagar,21499876
4885,3,2,Rajkot,17496621
4754,1,1,Vadodara,22495631
1787,3,2,Surat,9715991
1685,3,4,Anand,9402960
3925,4,3,Junagadh,18661763
4730,3,2,Surat,23630216
4049,4,3,Vadodara,15843932
1582,2,4,Rajkot,9233570
3439,2,3,Junagadh,12944436
2833,1,4,Bhavnagar,13584496
1789,3,1,Gandhinagar,11828237
4650,4,4,Bhavnagar,21601182
2549,3,2,Surat,14235487
4764,5,1,Surat,21999558
2077,3,1,Vadodara,12002847
4420,2,2,Nadiad,16416496
907,5,2,Anand,6754595
2879,3,2,Surat,15355587
1498,2,1,Jamnagar,8255652
621,5,4,Gandhinagar,6588525
1995,3,1,Bhavnagar,9109744
3001,5,1,Surat,13099662
711,2,4,Junagadh,5559872
4436,5,2,Junagadh,16317701
2514,4,4,Anand,13769336
4550,4,3,Rajkot,16104064
2161,2,1,Junagadh,10995355
1361,2,2,Rajkot,8135564
2733,5,1,Rajkot,13456693
4544,1,2,Junagadh,17698236
4633,5,2,Anand,22776780
4294,5,4,Ahmedabad,19460377
1435,2,2,Gandhinagar,9845173
4674,2,1,Anand,17500295
2909,3,2,Surat,13716003
4012,1,4,Vadodara,19592342
1709,1,3,Vadodara,10870946
1919,5,2,Rajkot,11141535
1161,1,1,Anand,7716286
2857,1,2,Rajkot,12061547
1028,4,2,Gandhinagar,8847513
4213,2,1,Ahmedabad,19388519
2367,1,3,Gandhinagar,13305494
3357,1,4,Jamnagar,12474809
3779,3,3,Vadodara,19070047
4068,2,3,Anand,16572859
574,1,3,Bhavnagar,4899589
3929,5,2,Junagadh,15414306
3023,3,1,Jamnagar,15040716
1627,3,2,Rajkot,9943692
875,1,1,Nadiad,6290247
981,1,3,Jamnagar,6275971
2237,4,2,Junagadh,11278776
3175,2,4,Vadodara,12842977
4934,2,1,Gandhinagar,21142631
2758,5,1,Junagadh,12956672
4718,3,2,Gandhinagar,19879789
2213,1,4,Junagadh,10197379
1889,5,4,Anand,10054590
1475,3,3,Jamnagar,8911325
3694,1,2,Gandhinagar,16107339
3790,4,4,Ahmedabad,20084119
1875,2,4,Junagadh,8578468
3540,3,1,Anand,14754409
2185,4,4,Rajkot,12188641
4747,1,4,Vadodara,17094360
2740,2,3,Surat,13254140
3937,2,1,Bhavnagar,15130250
2141,4,2,Jamnagar,10986810
745,4,1,Bhavnagar,5576455
4241,4,2,Vadodara,21391409
1154,3,4,Gandhinagar,8889737
4035,4,3,Ahmedabad,17990173
4144,5,1,Surat,16737648
1013,2,2,Nadiad,6813519
1398,4,4,Anand,9194533
992,3,1,Gandhinagar,8514098
4973,4,4,Junagadh,20857230
4090,2,4,Jamnagar,16391722
1590,1,2,Surat,9802122
4582,2,2,Vadodara,17559624
724,2,2,Rajkot,5883985
4167,4,4,Junagadh,19295871
4808,4,3,Junagadh,18895945
657,3,1,Junagadh,4752785
1033,2,2,Junagadh,6040508
4475,5,3,Nadiad,21498293
1767,3,2,Rajkot,8351071
3165,4,1,Jamnagar,13058970
2838,2,4,Ahmedabad,13546661
4084,4,3,Anand,17214920
1893,3,2,Rajkot,8858748
2070,3,4,Gandhinagar,12580229
1409,1,1,Anand,7640917
2364,1,1,Jamnagar,10063013
4340,5,1,Anand,16840972
763,5,2,Jamnagar,5889898
4687,5,4,Anand,17451775
2908,2,4,Ahmedabad,14261952
4191,5,2,Jamnagar,19510195
1702,3,3,Gandhinagar,9987215
4633,2,2,Rajkot,21064418
2336,3,3,Nadiad,13103913
2162,1,4,Anand,12266000
2650,5,2,Bhavnagar,12924670
4179,5,2,Surat,17447885
4831,2,3,Anand,20406060
1122,1,1,Bhavnagar,5953077
4021,2,2,Surat,17962458
880,4,3,Junagadh,6160496
4010,4,3,Junagadh,14447302
2171,5,4,Vadodara,10717795
2268,5,1,Bhavnagar,9653664
3970,1,3,Nadiad,17054906
3710,1,3,Anand,15237928
3041,1,3,Surat,16091967
2285,4,3,Rajkot,10638471
2165,2,1,Vadodara,10837199
4047,5,2,Vadodara,16700291
1093,5,3,Anand,8071487
4496,4,1,Surat,21260121
1082,4,2,Nadiad,6817180
3018,1,1,Vadodara,12919500
3884,5,4,Vadodara,15552630
3608,4,4,Gandhinagar,15982135
4047,4,2,Ahmedabad,20467542
4540,5,3,Junagadh,19523139
2095,2,1,Anand,10926032
3256,4,1,Nadiad,12765170
4051,2,3,Anand,20248936
2827,1,1,Junagadh,12046057
3520,1,2,Jamnagar,13105071
4284,1,4,Bhavnagar,16948658
1914,4,1,Junagadh,8786117
1698,5,3,Junagadh,9012518
4124,3,4,Bhavnagar,18122297
1435,5,1,Jamnagar,7101900
3594,1,2,Nadiad,14334565
1112,5,4,Gandhinagar,8059634
3144,1,2,Junagadh,15292714
2189,1,4,Surat,11151797
2882,2,2,Bhavnagar,13599975
4634,1,3,Anand,20905240
4515,3,4,Anand,20857111
4623,1,4,Surat,23557437
4126,5,3,Jamnagar,15699177
2930,3,3,Vadodara,14622608
4696,3,3,Junagadh,19663594
1100,1,4,Nadiad,7734887
848,2,4,Jamnagar,5810008
1732,3,1,Gandhinagar,11268062
2818,3,2,Gandhinagar,12933807
1251,1,3,Anand,7903120
4597,1,2,Nadiad,16491871
4521,2,4,Nadiad,19886601
4534,2,1,Anand,18746902
2877,4,2,Gandhinagar,12952156
2484,5,3,Nadiad,10668426
4573,1,1,Anand,21888223
3671,1,4,Gandhinagar,17541852
4243,2,2,Bhavnagar,20579453
2577,5,2,Bhavnagar,11491550
2248,5,1,Jamnagar,9642755
1412,3,1,Gandhinagar,8911399
623,4,1,Nadiad,5312599
1077,1,2,Ahmedabad,8412744
3588,1,2,Bhavnagar,13998808
2845,4,1,Rajkot,12117731
4448,4,4,Bhavnagar,17281946
3394,1,4,Surat,17698444
2340,5,1,Jamnagar,9645842
4443,1,4,Anand,16812313
4814,2,4,Anand,17949335
2512,2,2,Junagadh,11373469
1206,3,4,Rajkot,7947010
3492,1,1,Nadiad,16069358
843,4,1,Anand,6191494
3899,4,1,Jamnagar,18612885
1894,4,4,Ahmedabad,12083520
2488,2,1,Gandhinagar,12565341
699,5,1,Junagadh,4791444
